url,local_path,status,content_type,bytes,is_document,url_lang,content_lang,content_lang_conf,lang,lang_mismatch,title
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/fpo-a520-0101.pdf,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\fpo-a520-0101.pdf,200,application/pdf,165274,True,en,tr,0.55,tr,True,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/fpo-a520-0102.pdf,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\fpo-a520-0102.pdf,200,application/pdf,151126,True,en,en,0.55,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/fpo-a520-0103.pdf,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\fpo-a520-0103.pdf,200,application/pdf,219026,True,en,en,0.55,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/ipo-a530-01.docx,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\ipo-a530-01.docx,200,application/vnd.openxmlformats-officedocument.wordprocessingml.document,27218,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/frg-c47002-01-4.doc,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\frg-c47002-01-4.doc,200,application/msword,230400,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/fsr-c12001-06.docx,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\fsr-c12001-06.docx,200,application/vnd.openxmlformats-officedocument.wordprocessingml.document,35609,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/tgyde_istege_bagli_devam_basvuru_formu_fsr-c14001-09.doc,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\tgyde_istege_bagli_devam_basvuru_formu_fsr-c14001-09.doc,200,application/msword,37888,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/tgy_duzeyleri_arasinda_gecis_tablosu_fsr-c14001-13.xls,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\tgy_duzeyleri_arasinda_gecis_tablosu_fsr-c14001-13.xls,200,application/vnd.ms-excel,190464,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/tgyde_disarida_hazirlanan_ogrenci_basvuru_formu_fsr-c14001-10.doc,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\tgyde_disarida_hazirlanan_ogrenci_basvuru_formu_fsr-c14001-10.doc,200,application/msword,40960,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/tr/surec/www.sabanciuniv.edu,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/tr/surec/www.sabanciuniv.edu,404,text/html; charset=utf-8,11738,False,tr,tr,0.55,tr,False,Sayfa bulunamadı | Yönerge
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/disiplin_cezasi_nedeni_ile_universiteden_ayrilma_mektubu_fsr-c21002-07_1.doc,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\disiplin_cezasi_nedeni_ile_universiteden_ayrilma_mektubu_fsr-c21002-07_1.doc,200,application/msword,35328,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/izin_basvuru_formu_fsr-c21002-17_3.docx,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\izin_basvuru_formu_fsr-c21002-17_3.docx,200,application/vnd.openxmlformats-officedocument.wordprocessingml.document,25718,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/kayitsiz_kalma_mektubu_fsr-c21002-09_2.docx,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\kayitsiz_kalma_mektubu_fsr-c21002-09_2.docx,200,application/vnd.openxmlformats-officedocument.wordprocessingml.document,21188,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/fsr-c21006-01_kismi_zamanli_ogrenci_calistirma_sozlesmesi_0.docx,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\fsr-c21006-01_kismi_zamanli_ogrenci_calistirma_sozlesmesi_0.docx,200,application/vnd.openxmlformats-officedocument.wordprocessingml.document,24423,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/mazeretli_kayit_basvuru_formu_fsr-c22001-19.docx,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\mazeretli_kayit_basvuru_formu_fsr-c22001-19.docx,200,application/vnd.openxmlformats-officedocument.wordprocessingml.document,23518,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/ders_kayitlarinda_duzenleme_basvuru_formu.fsr-c22001-14.docx,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\ders_kayitlarinda_duzenleme_basvuru_formu.fsr-c22001-14.docx,200,application/vnd.openxmlformats-officedocument.wordprocessingml.document,23722,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/lisans_ogrencilerinin_lisansustu_derslere_kayit_formu.fsr-c22001-16.docx,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\lisans_ogrencilerinin_lisansustu_derslere_kayit_formu.fsr-c22001-16.docx,200,application/vnd.openxmlformats-officedocument.wordprocessingml.document,21772,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/lisans_ders_yuku_arttirimi_basvuru_formu.fsr-c22001-15.docx,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\lisans_ders_yuku_arttirimi_basvuru_formu.fsr-c22001-15.docx,200,application/vnd.openxmlformats-officedocument.wordprocessingml.document,23643,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/not_bildirim_formu_fsr-c23001-01.doc,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\not_bildirim_formu_fsr-c23001-01.doc,200,application/msword,71168,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/4luk_sistemin_100luk_sistem_karsiliklari_belgesi_fsr-c23001-20.docx,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\4luk_sistemin_100luk_sistem_karsiliklari_belgesi_fsr-c23001-20.docx,200,application/vnd.openxmlformats-officedocument.wordprocessingml.document,18653,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/siralama_belgesi_fsr-c23001-04.docx,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\siralama_belgesi_fsr-c23001-04.docx,200,application/vnd.openxmlformats-officedocument.wordprocessingml.document,19292,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/fsr-c24001-20_gec_mezuniyet_basvuru_formu_v02.doc,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\fsr-c24001-20_gec_mezuniyet_basvuru_formu_v02.doc,200,application/msword,36352,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/fsr-c24001-39-v01_mezuniyet_icin_ilisik_kesme_formu_nihai.doc,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\fsr-c24001-39-v01_mezuniyet_icin_ilisik_kesme_formu_nihai.doc,200,application/msword,70656,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/diploma_taslaklari_fsr-c24001-03.xlsx,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\diploma_taslaklari_fsr-c24001-03.xlsx,200,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,18568,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/mezun_belgesi_fsr-c24001-31.doc,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\mezun_belgesi_fsr-c24001-31.doc,200,application/msword,37376,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/fser-c330-02-21-v04.doc,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\fser-c330-02-21-v04.doc,200,application/msword,32256,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/fser-c330-02-9_1.docx,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\fser-c330-02-9_1.docx,200,application/vnd.openxmlformats-officedocument.wordprocessingml.document,231976,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/fser-c330-02-22-v02.docx,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\fser-c330-02-22-v02.docx,200,application/vnd.openxmlformats-officedocument.wordprocessingml.document,16448,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/fser-c330-02-28.docx,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\fser-c330-02-28.docx,200,application/vnd.openxmlformats-officedocument.wordprocessingml.document,15528,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/fser-c330-02-11_1.xlsx,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\fser-c330-02-11_1.xlsx,200,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,178290,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/fser-c330-02-19.xlsx,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\fser-c330-02-19.xlsx,200,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,11958,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/fser-c330-02-20.xlsx,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\fser-c330-02-20.xlsx,200,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,12222,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/fser-c330-02-29.xlsx,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\fser-c330-02-29.xlsx,200,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,14460,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/fser-c330-02-23.xls,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\fser-c330-02-23.xls,200,application/vnd.ms-excel,34304,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/fser-c330-02-05-v03_3.doc,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\fser-c330-02-05-v03_3.doc,200,application/msword,53248,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/fser-c330-02-24.xlsx,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\fser-c330-02-24.xlsx,200,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,15915,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/fser-c330-02-26.xlsx,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\fser-c330-02-26.xlsx,200,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,58525,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/fser-c330-02-30.xlsx,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\fser-c330-02-30.xlsx,200,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,10403,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/fser-c330-02-31.xlsx,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\fser-c330-02-31.xlsx,200,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,15667,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/fser-c330-02-27.xlsx,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\fser-c330-02-27.xlsx,200,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,10003,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/fser-c330-02-25_0.xlsx,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\fser-c330-02-25_0.xlsx,200,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,13380,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/fser-c330-02-15-v03_0.doc,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\fser-c330-02-15-v03_0.doc,200,application/msword,105984,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/fser-c330-02-16-vo3_1.xls,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\fser-c330-02-16-vo3_1.xls,200,application/vnd.ms-excel,34816,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/katilim_belgesi_firo-c42001-05_0.pdf,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\katilim_belgesi_firo-c42001-05_0.pdf,200,application/pdf,207285,True,en,en,0.55,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/ogrenim_anlasmasi_firo-c42001-06_0.pdf,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\ogrenim_anlasmasi_firo-c42001-06_0.pdf,200,application/pdf,532475,True,en,en,0.55,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/hibe_sozlesmesi_firo-c42001-07_1.pdf,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\hibe_sozlesmesi_firo-c42001-07_1.pdf,200,application/pdf,647521,True,en,tr,0.55,tr,True,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/firo-c42001-08.pdf,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\firo-c42001-08.pdf,200,application/pdf,97470,True,en,en,0.55,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/online_basvuru_formu_firo-c42002-01_1.pdf,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\online_basvuru_formu_firo-c42002-01_1.pdf,200,application/pdf,102420,True,en,en,0.55,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/gelen_ogrenci_rapor_formu_firo-c42002-02.pdf,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\gelen_ogrenci_rapor_formu_firo-c42002-02.pdf,200,application/pdf,1960078,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/ogretim_plani_firo-c42003-01_1.pdf,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\ogretim_plani_firo-c42003-01_1.pdf,200,application/pdf,404903,True,en,en,0.55,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/hibe_sozlesmesi_firo-c42003-02_2.pdf,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\hibe_sozlesmesi_firo-c42003-02_2.pdf,200,application/pdf,508592,True,en,tr,0.55,tr,True,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/katilim_belgesi_firo-c42003-03.pdf,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\katilim_belgesi_firo-c42003-03.pdf,200,application/pdf,34432,True,en,en,0.55,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/egitim_plani_firo-c42004-01.pdf,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\egitim_plani_firo-c42004-01.pdf,200,application/pdf,398231,True,en,en,0.55,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/hibe_sozlesmesi_firo-c42003-02_4.pdf,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\hibe_sozlesmesi_firo-c42003-02_4.pdf,200,application/pdf,508592,True,en,tr,0.55,tr,True,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/katilim_belgesi_firo-c42004-03.pdf,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\katilim_belgesi_firo-c42004-03.pdf,200,application/pdf,102084,True,en,en,0.55,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/mekan_bilgileri_formufsr-c61001-01.xls,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\mekan_bilgileri_formufsr-c61001-01.xls,200,application/vnd.ms-excel,30720,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/fsr-c62001-01.xls,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\fsr-c62001-01.xls,200,application/vnd.ms-excel,30720,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/fsr-c62001-02.xls,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\fsr-c62001-02.xls,200,application/vnd.ms-excel,28672,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/fsr-c62001-03.xls,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\fsr-c62001-03.xls,200,application/vnd.ms-excel,27648,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/fsr-c62001-04.doc,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\fsr-c62001-04.doc,200,application/msword,103424,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/fsr-c62001-06.doc,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\fsr-c62001-06.doc,200,application/msword,43008,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/fsr-c62001-07.xls,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\fsr-c62001-07.xls,200,application/vnd.ms-excel,29696,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/fsr-c62001-08.doc,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\fsr-c62001-08.doc,200,application/msword,62976,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/fsr-c63001-01.doc,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\fsr-c63001-01.doc,200,application/msword,97280,True,en,en,0.60,en,False,
https://mysu.sabanciuniv.edu/surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar/fsr-c63001-02.doc,C:\Users\kosot\Documents\bitirme\crawler_for_srdoc\mysu_dump_plus2\surecharitasi/sites/mysu.sabanciuniv.edu.surecharitasi/files/formlar\fsr-c63001-02.doc,200,application/msword,109568,True,en,en,0.60,en,False,
